"to_date","emp_no","title","first_name","last_name","to_date-2","from_date","birth_date"
"9999-01-01",282894,"Engineer","Fay","Bellmore","1990-05-03","1989-05-03","1965-01-05"
"9999-01-01",284431,"Staff","Pintsang","Fujisawa","1997-04-16","1996-04-16","1965-01-25"
"9999-01-01",284431,"Senior Staff","Pintsang","Fujisawa","1997-04-16","1996-04-16","1965-01-25"
"9999-01-01",284687,"Senior Engineer","Oksana","Redmiles","1986-06-22","1985-06-22","1965-01-15"
"9999-01-01",284300,"Staff","Ishfaq","Mahmud","1992-11-28","1991-11-29","1965-01-22"
"9999-01-01",284300,"Senior Staff","Ishfaq","Mahmud","1992-11-28","1991-11-29","1965-01-22"
"9999-01-01",284687,"Engineer","Oksana","Redmiles","1986-06-22","1985-06-22","1965-01-15"
"9999-01-01",284691,"Senior Engineer","Theron","Ressouche","1989-08-17","1988-08-17","1965-01-04"
"9999-01-01",284691,"Engineer","Theron","Ressouche","1989-08-17","1988-08-17","1965-01-04"
"9999-01-01",284711,"Senior Engineer","Martijn","Azevdeo","1989-02-09","1988-02-10","1965-01-21"
"9999-01-01",284561,"Senior Engineer","Duri","Beznosov","1989-02-14","1988-02-15","1965-01-03"
"9999-01-01",284717,"Senior Engineer","Gal","Ranta","1993-11-07","1992-11-07","1965-01-11"
"9999-01-01",284717,"Engineer","Gal","Ranta","1993-11-07","1992-11-07","1965-01-11"
"9999-01-01",284954,"Engineer","Anneke","Hammerschmidt","1997-01-29","1996-01-30","1965-01-16"
"9999-01-01",285164,"Staff","Xiaocheng","Kumaresan","1995-10-03","1994-10-03","1965-01-02"
"9999-01-01",284856,"Senior Engineer","Moto","Kobara","1992-12-11","1991-12-12","1965-01-05"
"9999-01-01",284856,"Engineer","Moto","Kobara","1992-12-11","1991-12-12","1965-01-05"
"9999-01-01",285396,"Senior Engineer","Lena","Kohling","1987-10-04","1986-10-04","1965-01-27"
"9999-01-01",285396,"Engineer","Lena","Kohling","1987-10-04","1986-10-04","1965-01-27"
"9999-01-01",286026,"Staff","Utpal","Zaumen","1992-02-25","1991-02-25","1965-01-21"
"9999-01-01",286026,"Senior Staff","Utpal","Zaumen","1992-02-25","1991-02-25","1965-01-21"
"9999-01-01",286029,"Staff","Jaques","Nanard","1997-07-16","1996-07-16","1965-01-28"
"9999-01-01",286370,"Staff","Toshimitsu","Seuren","1996-01-19","1995-01-19","1965-01-06"
"9999-01-01",285905,"Senior Staff","Kellyn","Bage","1995-11-04","1994-11-04","1965-01-09"
"9999-01-01",285906,"Engineer","Arnould","Buescher","1999-03-26","1998-03-26","1965-01-02"
"9999-01-01",286370,"Senior Staff","Toshimitsu","Seuren","1996-01-19","1995-01-19","1965-01-06"
"9999-01-01",286452,"Engineer","Behnaam","Bierbaum","2000-01-31","1999-01-31","1965-01-26"
"9999-01-01",286779,"Engineer","Sigeru","Versino","1999-08-31","1998-08-31","1965-01-24"
"9999-01-01",286573,"Senior Engineer","Nahum","Nishimukai","1992-02-02","1991-02-02","1965-01-27"
"9999-01-01",286573,"Engineer","Nahum","Nishimukai","1992-02-02","1991-02-02","1965-01-27"
"9999-01-01",287482,"Senior Engineer","Shigeaki","Gihr","1995-03-18","1994-03-18","1965-01-01"
"9999-01-01",286986,"Senior Engineer","Woody","Trelles","1997-05-23","1996-05-23","1965-01-01"
"9999-01-01",287323,"Staff","Steve","Dengi","2000-09-14","1999-09-15","1965-02-01"
"9999-01-01",287327,"Staff","Youjian","Felder","1994-07-15","1993-07-15","1965-01-13"
"9999-01-01",287327,"Senior Staff","Youjian","Felder","1994-07-15","1993-07-15","1965-01-13"
"9999-01-01",287334,"Engineer","Elliott","Speer","1999-08-08","1998-08-08","1965-01-05"
"9999-01-01",287482,"Engineer","Shigeaki","Gihr","1995-03-18","1994-03-18","1965-01-01"
"9999-01-01",287713,"Senior Staff","Aamod","Ranka","1993-12-07","1992-12-07","1965-01-23"
"9999-01-01",287808,"Technique Leader","Vidar","Ozeki","1997-06-17","1996-06-17","1965-01-09"
"9999-01-01",287583,"Senior Engineer","Jovan","Hockney","1991-06-21","1990-06-21","1965-01-18"
"9999-01-01",287583,"Engineer","Jovan","Hockney","1991-06-21","1990-06-21","1965-01-18"
"9999-01-01",287609,"Senior Engineer","Sailaja","Negoita","1989-01-19","1988-01-20","1965-01-06"
"9999-01-01",287609,"Engineer","Sailaja","Negoita","1989-01-19","1988-01-20","1965-01-06"
"9999-01-01",287609,"Assistant Engineer","Sailaja","Negoita","1989-01-19","1988-01-20","1965-01-06"
"9999-01-01",288142,"Staff","Shay","Heystek","1990-04-01","1989-04-01","1965-01-25"
"9999-01-01",287983,"Senior Staff","Randi","Munos","1991-09-07","1990-09-07","1965-01-23"
"9999-01-01",287984,"Senior Engineer","Troy","Kobuchi","1992-02-12","1991-02-12","1965-01-09"
"9999-01-01",287984,"Engineer","Troy","Kobuchi","1992-02-12","1991-02-12","1965-01-09"
"9999-01-01",288028,"Senior Engineer","Kauko","Narwekar","1986-12-16","1985-12-16","1965-01-22"
"9999-01-01",288028,"Engineer","Kauko","Narwekar","1986-12-16","1985-12-16","1965-01-22"
"9999-01-01",288142,"Senior Staff","Shay","Heystek","1990-04-01","1989-04-01","1965-01-25"
"9999-01-01",288166,"Staff","Masoud","Asmuth","1995-09-05","1994-09-05","1965-01-11"
"9999-01-01",288665,"Senior Engineer","Horward","Khasidashvili","1999-11-19","1998-11-19","1965-01-31"
"9999-01-01",288560,"Staff","Yifei","Birjandi","1995-02-07","1994-02-07","1965-01-16"
"9999-01-01",288560,"Senior Staff","Yifei","Birjandi","1995-02-07","1994-02-07","1965-01-16"
"9999-01-01",288563,"Senior Engineer","Cristinel","Gerlach","1997-01-08","1996-01-09","1965-01-02"
"9999-01-01",288563,"Engineer","Cristinel","Gerlach","1997-01-08","1996-01-09","1965-01-02"
"9999-01-01",289454,"Senior Engineer","Bowen","Narwekar","1986-03-08","1985-03-08","1965-01-20"
"9999-01-01",288606,"Staff","Susumu","Swiss","1992-11-14","1991-11-15","1965-01-21"
"9999-01-01",288606,"Senior Staff","Susumu","Swiss","1992-11-14","1991-11-15","1965-01-21"
"9999-01-01",288893,"Senior Engineer","Bedrich","Rosenbaum","1992-01-27","1991-01-27","1965-01-30"
"9999-01-01",288893,"Engineer","Bedrich","Rosenbaum","1992-01-27","1991-01-27","1965-01-30"
"9999-01-01",289687,"Staff","Fai","Maccarone","1986-10-30","1985-10-30","1965-01-31"
"9999-01-01",289687,"Senior Staff","Fai","Maccarone","1986-10-30","1985-10-30","1965-01-31"
"9999-01-01",289909,"Staff","Hilari","Vecchio","1994-04-24","1993-04-24","1965-01-09"
"9999-01-01",289909,"Senior Staff","Hilari","Vecchio","1994-04-24","1993-04-24","1965-01-09"
"9999-01-01",290009,"Staff","Zijian","Rindone","1990-07-09","1989-07-09","1965-01-22"
"9999-01-01",289807,"Staff","Soenke","Lemarechal","1995-09-04","1994-09-04","1965-01-04"
"9999-01-01",289807,"Senior Staff","Soenke","Lemarechal","1995-09-04","1994-09-04","1965-01-04"
"9999-01-01",290009,"Senior Staff","Zijian","Rindone","1990-07-09","1989-07-09","1965-01-22"
"9999-01-01",290284,"Engineer","Kwangjo","Menhardt","1997-01-10","1996-01-11","1965-01-08"
"9999-01-01",290075,"Staff","Boalin","Byoun","1991-10-01","1990-10-01","1965-01-15"
"9999-01-01",290075,"Senior Staff","Boalin","Byoun","1991-10-01","1990-10-01","1965-01-15"
"9999-01-01",290441,"Staff","Gregory","Collavizza","1988-09-08","1987-09-09","1965-01-25"
"9999-01-01",290478,"Engineer","Tsvetan","Sherertz","1990-08-07","1989-08-07","1965-01-03"
"9999-01-01",290478,"Assistant Engineer","Tsvetan","Sherertz","1990-08-07","1989-08-07","1965-01-03"
"9999-01-01",290441,"Senior Staff","Gregory","Collavizza","1988-09-08","1987-09-09","1965-01-25"
"9999-01-01",290467,"Staff","Shaowen","Poulakidas","1988-04-14","1987-04-15","1965-01-29"
"9999-01-01",290563,"Senior Engineer","Shigehiro","Oxenboll","1987-02-26","1986-02-26","1965-01-09"
"9999-01-01",290467,"Senior Staff","Shaowen","Poulakidas","1988-04-14","1987-04-15","1965-01-29"
"9999-01-01",291612,"Engineer","Siamak","Gomatam","1999-07-08","1998-07-08","1965-01-30"
"9999-01-01",290769,"Senior Engineer","Lalit","Blokdijk","2000-02-01","1999-02-01","1965-01-26"
"9999-01-01",291352,"Technique Leader","Danai","Trelles","1993-04-17","1992-04-17","1965-01-07"
"9999-01-01",291669,"Engineer","Faiza","Bach","2000-09-12","1999-09-13","1965-01-04"
"9999-01-01",292210,"Senior Engineer","Masaru","Huhdanpaa","1997-11-23","1996-11-23","1965-01-17"
"9999-01-01",292110,"Senior Engineer","Menkae","Showalter","1997-08-09","1996-08-09","1965-01-23"
"9999-01-01",292110,"Engineer","Menkae","Showalter","1997-08-09","1996-08-09","1965-01-23"
"9999-01-01",292210,"Engineer","Masaru","Huhdanpaa","1997-11-23","1996-11-23","1965-01-17"
"9999-01-01",292504,"Senior Engineer","Georgi","Bednarek","1995-03-02","1994-03-02","1965-01-27"
"9999-01-01",292146,"Engineer","Khatoun","Pulkowski","1999-01-11","1998-01-11","1965-01-09"
"9999-01-01",292504,"Engineer","Georgi","Bednarek","1995-03-02","1994-03-02","1965-01-27"
"9999-01-01",292515,"Engineer","Bernd","Thummel","1990-08-03","1989-08-03","1965-01-04"
"9999-01-01",292515,"Assistant Engineer","Bernd","Thummel","1990-08-03","1989-08-03","1965-01-04"
"9999-01-01",292404,"Senior Staff","Hongzue","Zultner","1991-02-22","1990-02-22","1965-01-28"
"9999-01-01",292828,"Senior Engineer","Ziya","Tokunaga","1987-01-08","1986-01-08","1965-01-10"
"9999-01-01",292828,"Engineer","Ziya","Tokunaga","1987-01-08","1986-01-08","1965-01-10"
"9999-01-01",293080,"Senior Staff","Hideyuki","Slaats","1988-05-29","1987-05-30","1965-01-12"
"9999-01-01",293154,"Senior Staff","Syozo","Maliniak","1993-11-09","1992-11-09","1965-01-21"
"9999-01-01",293329,"Senior Engineer","Fumiya","Griswold","1987-06-12","1986-06-12","1965-01-15"
"9999-01-01",293329,"Engineer","Fumiya","Griswold","1987-06-12","1986-06-12","1965-01-15"
"9999-01-01",293746,"Senior Engineer","Sanjay","Litecky","1996-08-26","1995-08-27","1965-01-25"
"9999-01-01",293280,"Senior Engineer","Moti","Steenbeek","1988-01-22","1987-01-22","1965-01-24"
"9999-01-01",293280,"Engineer","Moti","Steenbeek","1988-01-22","1987-01-22","1965-01-24"
"9999-01-01",293746,"Engineer","Sanjay","Litecky","1996-08-26","1995-08-27","1965-01-25"
"9999-01-01",293752,"Staff","Jungsoon","Bail","1987-02-18","1986-02-18","1965-01-04"
"9999-01-01",293752,"Senior Staff","Jungsoon","Bail","1987-02-18","1986-02-18","1965-01-04"
"9999-01-01",294144,"Staff","Takanari","Ermel","1993-01-10","1992-01-11","1965-01-09"
"9999-01-01",294144,"Senior Staff","Takanari","Ermel","1993-01-10","1992-01-11","1965-01-09"
"9999-01-01",294446,"Staff","Claudi","Ruemmler","2000-08-12","1999-08-13","1965-01-27"
"9999-01-01",294461,"Senior Engineer","Siddarth","Rosiles","1986-11-18","1985-11-18","1965-01-14"
"9999-01-01",294527,"Senior Staff","Ashish","Candan","1993-02-01","1992-02-02","1965-01-04"
"9999-01-01",294652,"Senior Engineer","Hironobu","Brodie","1986-09-17","1985-09-17","1965-01-27"
"9999-01-01",294241,"Staff","Marl","Fiebach","1995-07-26","1994-07-26","1965-01-12"
"9999-01-01",294241,"Senior Staff","Marl","Fiebach","1995-07-26","1994-07-26","1965-01-12"
"9999-01-01",294652,"Engineer","Hironobu","Brodie","1986-09-17","1985-09-17","1965-01-27"
"9999-01-01",295236,"Senior Engineer","Kauko","Fujisawa","1988-09-12","1987-09-13","1965-01-24"
"9999-01-01",294791,"Assistant Engineer","Vesna","Lammel","2000-10-07","1999-10-08","1965-01-28"
"9999-01-01",294857,"Senior Engineer","Caolyn","Ozeri","1987-07-29","1986-07-29","1965-01-15"
"9999-01-01",294857,"Engineer","Caolyn","Ozeri","1987-07-29","1986-07-29","1965-01-15"
"9999-01-01",295030,"Senior Staff","Fun","Keirsey","1986-07-09","1985-07-09","1965-01-01"
"9999-01-01",295236,"Engineer","Kauko","Fujisawa","1988-09-12","1987-09-13","1965-01-24"
"9999-01-01",295254,"Staff","Xuejun","Pfau","1986-07-24","1985-07-24","1965-01-15"
"9999-01-01",295254,"Senior Staff","Xuejun","Pfau","1986-07-24","1985-07-24","1965-01-15"
"9999-01-01",295255,"Technique Leader","Jacopo","Bellone","1989-03-13","1988-03-13","1965-01-04"
"9999-01-01",295262,"Assistant Engineer","Moon","Pews","1995-08-06","1994-08-06","1965-01-22"
"9999-01-01",295268,"Staff","Eben","Calkin","1997-12-19","1996-12-19","1965-01-28"
"9999-01-01",295268,"Senior Staff","Eben","Calkin","1997-12-19","1996-12-19","1965-01-28"
"9999-01-01",295278,"Senior Engineer","Val","Barvinok","1991-01-02","1990-01-02","1965-01-04"
"9999-01-01",295278,"Engineer","Val","Barvinok","1991-01-02","1990-01-02","1965-01-04"
"9999-01-01",295278,"Assistant Engineer","Val","Barvinok","1991-01-02","1990-01-02","1965-01-04"
"9999-01-01",296303,"Technique Leader","Mariangiola","Heyers","1993-08-04","1992-08-04","1965-01-28"
"9999-01-01",295411,"Staff","Chiranjit","Serot","1998-04-04","1997-04-04","1965-01-18"
"9999-01-01",295857,"Staff","Kankanahalli","Ciolek","1990-12-26","1989-12-26","1965-01-17"
"9999-01-01",295857,"Senior Staff","Kankanahalli","Ciolek","1990-12-26","1989-12-26","1965-01-17"
"9999-01-01",296062,"Staff","Shaz","Driscoll","1999-10-03","1998-10-03","1965-01-29"
"9999-01-01",296428,"Staff","Charmane","Simmen","1990-03-07","1989-03-07","1965-01-03"
"9999-01-01",296428,"Senior Staff","Charmane","Simmen","1990-03-07","1989-03-07","1965-01-03"
"9999-01-01",296664,"Senior Engineer","Dipayan","Geffroy","1988-09-16","1987-09-17","1965-01-31"
"9999-01-01",296687,"Staff","Palash","Spieker","1992-05-10","1991-05-11","1965-01-02"
"9999-01-01",296687,"Senior Staff","Palash","Spieker","1992-05-10","1991-05-11","1965-01-02"
"9999-01-01",296718,"Senior Engineer","Kamakshi","Bahl","1988-12-21","1987-12-22","1965-01-30"
"9999-01-01",297232,"Senior Staff","Lokesh","Saoudi","2000-05-24","1999-05-25","1965-01-16"
"9999-01-01",297474,"Staff","Irena","Terkki","1999-03-11","1998-03-11","1965-01-13"
"9999-01-01",297905,"Assistant Engineer","Marc","Bahl","1998-06-18","1997-06-18","1965-01-12"
"9999-01-01",297431,"Senior Staff","Cathie","Ratnakar","1997-06-23","1996-06-23","1965-01-12"
"9999-01-01",297954,"Assistant Engineer","Sailaja","Fujisaki","1996-07-23","1995-07-24","1965-01-13"
"9999-01-01",298953,"Staff","Zita","Syang","1999-12-29","1998-12-29","1965-02-01"
"9999-01-01",298339,"Senior Engineer","King","Benzmuller","1987-09-04","1986-09-04","1965-01-11"
"9999-01-01",298339,"Engineer","King","Benzmuller","1987-09-04","1986-09-04","1965-01-11"
"9999-01-01",298577,"Staff","Florina","Litecky","1986-12-02","1985-12-02","1965-01-11"
"9999-01-01",298577,"Senior Staff","Florina","Litecky","1986-12-02","1985-12-02","1965-01-11"
"9999-01-01",299718,"Staff","Denny","Shobatake","1998-06-22","1997-06-22","1965-01-15"
"9999-01-01",299346,"Senior Staff","Fumitake","Sichman","1992-02-21","1991-02-21","1965-01-09"
"9999-01-01",299718,"Senior Staff","Denny","Shobatake","1998-06-22","1997-06-22","1965-01-15"
"9999-01-01",299737,"Staff","Patricio","Itzfeldt","1986-05-21","1985-05-21","1965-02-01"
"9999-01-01",299737,"Senior Staff","Patricio","Itzfeldt","1986-05-21","1985-05-21","1965-02-01"
"9999-01-01",400358,"Senior Engineer","Angus","Jullig","1990-04-13","1989-04-13","1965-01-31"
"9999-01-01",299580,"Engineer","Luisa","Itzfeldt","1998-01-23","1997-01-23","1965-01-21"
"9999-01-01",400046,"Senior Staff","Hilari","Christ","1992-01-19","1991-01-19","1965-01-12"
"9999-01-01",400358,"Engineer","Angus","Jullig","1990-04-13","1989-04-13","1965-01-31"
"9999-01-01",400683,"Staff","Kamakshi","Manders","1996-08-04","1995-08-05","1965-01-28"
"9999-01-01",401154,"Staff","Danae","Kragelund","1988-05-19","1987-05-20","1965-01-27"
"9999-01-01",400780,"Engineer","Poornachandra","Asser","1994-11-07","1993-11-07","1965-01-09"
"9999-01-01",400796,"Engineer","Bodo","Halevi","1997-05-30","1996-05-30","1965-01-10"
"9999-01-01",401154,"Senior Staff","Danae","Kragelund","1988-05-19","1987-05-20","1965-01-27"
"9999-01-01",401278,"Engineer","Oguz","Schurmann","1987-11-11","1986-11-11","1965-01-16"
"9999-01-01",401278,"Assistant Engineer","Oguz","Schurmann","1987-11-11","1986-11-11","1965-01-16"
"9999-01-01",401333,"Senior Engineer","Martins","Shokrollahi","1987-11-04","1986-11-04","1965-01-30"
"9999-01-01",401420,"Senior Staff","Florian","Uhrig","1988-01-31","1987-01-31","1965-01-06"
"9999-01-01",401333,"Engineer","Martins","Shokrollahi","1987-11-04","1986-11-04","1965-01-30"
"9999-01-01",402664,"Senior Engineer","Subhada","Janetzko","1988-01-25","1987-01-25","1965-01-04"
"9999-01-01",401574,"Technique Leader","Yannik","Falco","1989-01-14","1988-01-15","1965-01-13"
"9999-01-01",402025,"Senior Engineer","Shigehito","Duclos","1988-09-19","1987-09-20","1965-01-20"
"9999-01-01",402025,"Engineer","Shigehito","Duclos","1988-09-19","1987-09-20","1965-01-20"
"9999-01-01",402102,"Engineer","Kersti","Granlund","1996-03-18","1995-03-19","1965-01-21"
"9999-01-01",402718,"Senior Engineer","Jeanna","Rettelbach","1991-02-14","1990-02-14","1965-01-17"
"9999-01-01",402718,"Engineer","Jeanna","Rettelbach","1991-02-14","1990-02-14","1965-01-17"
"9999-01-01",403621,"Staff","Deborah","Kaminger","1989-06-04","1988-06-04","1965-01-07"
"9999-01-01",402827,"Staff","Weidon","Pollacia","1989-02-26","1988-02-27","1965-01-28"
"9999-01-01",402827,"Senior Staff","Weidon","Pollacia","1989-02-26","1988-02-27","1965-01-28"
"9999-01-01",403010,"Senior Engineer","Toshimitsu","Sluis","1986-02-18","1985-02-18","1965-01-16"
"9999-01-01",403621,"Senior Staff","Deborah","Kaminger","1989-06-04","1988-06-04","1965-01-07"
"9999-01-01",403644,"Staff","Krisda","Hainaut","1996-07-07","1995-07-08","1965-01-19"
"9999-01-01",403644,"Senior Staff","Krisda","Hainaut","1996-07-07","1995-07-08","1965-01-19"
"9999-01-01",403954,"Senior Engineer","Jeanna","Bratten","1991-07-26","1990-07-26","1965-01-10"
"9999-01-01",403954,"Engineer","Jeanna","Bratten","1991-07-26","1990-07-26","1965-01-10"
"9999-01-01",404236,"Senior Engineer","Zengping","Kakkar","1989-07-22","1988-07-22","1965-01-12"
"9999-01-01",404018,"Senior Engineer","Valery","Babb","1999-10-19","1998-10-19","1965-01-11"
"9999-01-01",404236,"Engineer","Zengping","Kakkar","1989-07-22","1988-07-22","1965-01-12"
"9999-01-01",404462,"Senior Engineer","Anestis","Setlzner","1986-07-13","1985-07-13","1965-01-09"
"9999-01-01",404462,"Engineer","Anestis","Setlzner","1986-07-13","1985-07-13","1965-01-09"
"9999-01-01",404573,"Staff","Eberhardt","Spelt","1998-07-05","1997-07-05","1965-01-31"
"9999-01-01",406125,"Technique Leader","Georgi","Portugali","1988-09-26","1987-09-27","1965-01-25"
"9999-01-01",404755,"Staff","Manu","Junet","1992-04-19","1991-04-20","1965-01-13"
"9999-01-01",404755,"Senior Staff","Manu","Junet","1992-04-19","1991-04-20","1965-01-13"
"9999-01-01",404788,"Engineer","Basem","Beausoleil","1999-03-16","1998-03-16","1965-01-16"
"9999-01-01",405015,"Staff","Morris","Fargier","1989-06-29","1988-06-29","1965-01-02"
"9999-01-01",405015,"Senior Staff","Morris","Fargier","1989-06-29","1988-06-29","1965-01-02"
"9999-01-01",405063,"Senior Engineer","Yechezkel","Yurov","1999-11-30","1998-11-30","1965-01-26"
"9999-01-01",406239,"Senior Engineer","Marek","Tomescu","1996-05-14","1995-05-15","1965-01-09"
"9999-01-01",406239,"Engineer","Marek","Tomescu","1996-05-14","1995-05-15","1965-01-09"
"9999-01-01",406564,"Engineer","Parviz","Picco","1996-04-15","1995-04-16","1965-01-25"
"9999-01-01",406847,"Staff","Alexius","Crouzet","2000-10-04","1999-10-05","1965-01-24"
"9999-01-01",406714,"Staff","Malu","Ossenbruggen","1987-11-21","1986-11-21","1965-02-01"
"9999-01-01",406714,"Senior Staff","Malu","Ossenbruggen","1987-11-21","1986-11-21","1965-02-01"
"9999-01-01",407522,"Staff","Tommaso","Raczkowsky","1997-08-29","1996-08-29","1965-01-25"
"9999-01-01",407837,"Senior Engineer","Fei","Erez","1987-10-15","1986-10-15","1965-02-01"
"9999-01-01",407837,"Engineer","Fei","Erez","1987-10-15","1986-10-15","1965-02-01"
"9999-01-01",408114,"Engineer","Geoffrey","Ladret","1995-01-03","1994-01-03","1965-01-05"
"9999-01-01",408019,"Senior Engineer","Shridhar","Chleq","1987-03-22","1986-03-22","1965-01-01"
"9999-01-01",408019,"Engineer","Shridhar","Chleq","1987-03-22","1986-03-22","1965-01-01"
"9999-01-01",408019,"Assistant Engineer","Shridhar","Chleq","1987-03-22","1986-03-22","1965-01-01"
"9999-01-01",408163,"Senior Engineer","Irene","Sethi","1997-09-06","1996-09-06","1965-01-21"
